order_id,order_datetime,customer_id,item_name,category,quantity,unit_price,total_price,payment_method,order_type
1476,2024-08-20 19:30:00,CUST0072,Samosa,Starter,1,50.0,50.0,Cash,Takeaway
1477,2024-09-17 14:50:00,CUST0047,Filter Coffee,Beverages,1,60.0,60.0,UPI,Delivery
1478,2024-07-30 12:35:00,CUST0019,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1479,2024-08-10 20:34:00,CUST0086,Masala Dosa,Breakfast,2,120.0,240.0,Card,Delivery
1479,2024-08-10 20:34:00,CUST0086,Paneer Tikka,Starter,2,180.0,360.0,Cash,Delivery
1480,2024-10-11 13:11:00,CUST0011,Mango Lassi,Beverages,1,90.0,90.0,Cash,Delivery
1481,2024-06-16 21:03:00,CUST0079,Masala Dosa,Breakfast,2,120.0,240.0,Card,Dine-in
1482,2024-08-19 20:39:00,CUST0050,Biryani,Main Course,1,320.0,320.0,UPI,Takeaway
1482,2024-08-19 20:39:00,CUST0050,Naan,Bread,1,40.0,40.0,Card,Takeaway
1483,2024-06-25 15:39:00,CUST0086,Mango Lassi,Beverages,1,90.0,90.0,Card,Dine-in
1483,2024-06-25 15:39:00,CUST0086,Masala Dosa,Breakfast,1,120.0,120.0,Card,Takeaway
1483,2024-06-25 15:39:00,CUST0086,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1484,2024-10-29 20:45:00,CUST0023,Mango Lassi,Beverages,1,90.0,90.0,Cash,Delivery
1485,2024-04-06 20:53:00,CUST0005,Dal Tadka,Main Course,3,160.0,480.0,Card,Dine-in
1486,2024-11-27 14:56:00,CUST0003,Mango Lassi,Beverages,3,90.0,270.0,Cash,Dine-in
1487,2024-07-31 18:39:00,CUST0026,Filter Coffee,Beverages,1,60.0,60.0,UPI,Takeaway
1488,2024-08-05 21:31:00,CUST0006,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1488,2024-08-05 21:31:00,CUST0006,Filter Coffee,Beverages,1,60.0,60.0,Cash,Delivery
1489,2024-02-27 21:05:00,CUST0012,Filter Coffee,Beverages,3,60.0,180.0,UPI,Takeaway
1490,2024-11-08 13:40:00,CUST0017,Paneer Tikka,Starter,2,180.0,360.0,UPI,Delivery
1490,2024-11-08 13:40:00,CUST0017,Filter Coffee,Beverages,1,60.0,60.0,UPI,Delivery
1491,2024-08-20 20:36:00,CUST0091,Mango Lassi,Beverages,3,90.0,270.0,UPI,Takeaway
1491,2024-08-20 20:36:00,CUST0091,Gulab Jamun,Dessert,1,80.0,80.0,Card,Delivery
1492,2024-02-01 21:10:00,CUST0064,Dal Tadka,Main Course,1,160.0,160.0,Cash,Dine-in
1492,2024-02-01 21:10:00,CUST0064,Butter Chicken,Main Course,1,280.0,280.0,UPI,Takeaway
1493,2024-05-20 15:47:00,CUST0009,Masala Dosa,Breakfast,2,120.0,240.0,Card,Dine-in
1494,2024-03-30 14:15:00,CUST0078,Filter Coffee,Beverages,2,60.0,120.0,UPI,Dine-in
1495,2024-09-10 11:49:00,CUST0050,Samosa,Starter,2,50.0,100.0,Cash,Dine-in
1496,2024-06-25 13:48:00,CUST0027,Butter Chicken,Main Course,1,280.0,280.0,UPI,Takeaway
1496,2024-06-25 13:48:00,CUST0027,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1497,2024-07-18 19:33:00,CUST0023,Butter Chicken,Main Course,1,280.0,280.0,UPI,Delivery
1497,2024-07-18 19:33:00,CUST0023,Dal Tadka,Main Course,1,160.0,160.0,Cash,Dine-in
1497,2024-07-18 19:33:00,CUST0023,Samosa,Starter,2,50.0,100.0,Card,Takeaway
1498,2024-11-08 17:21:00,CUST0086,Paneer Tikka,Starter,1,180.0,180.0,Card,Takeaway
1499,2024-05-03 09:33:00,CUST0022,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Delivery
1500,2026-05-08 11:22:07,CUST9999,Biryani,Main Course,2,320.0,640.0,UPI,Dine-in
